Subject,Block,Trial,Assistance,Training,ergodicity,error,successtime,tts,PAA,srate,mergodicity,merror,msuccesstime,mtts
4,10,2,0,1,0.653164,0.605467,0.2,15.325,0.282464,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,4,2,1,1,0.823162,0.747992,0.75,21.358334,0.203663,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,10,3,0,1,0.840931,0.666436,0,30.008333,0.205327,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,4,3,1,1,0.7825,0.699653,0,30.008333,0.123196,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,10,4,0,1,0.582955,0.591294,0.516667,11.591666,0.283019,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,4,4,1,1,0.949527,0.705471,0,30.008333,0.114317,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,10,5,0,1,0.636714,0.614815,0,30.008333,0.226415,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,4,5,1,1,0.34895,0.52441,3.6,11.675,0.214206,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,11,1,0,1,0.806823,0.66069,0,30.008333,0.248613,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,5,1,1,1,0.355309,0.512168,2.3,6.925,0.199223,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,11,2,0,1,0.702169,0.632665,0,30.008333,0.27081,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,5,2,1,1,0.392448,0.56123,4.45,7.775,0.182575,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,11,3,0,1,0.71453,0.625022,0,30.008333,0.290233,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,5,3,1,1,0.623381,0.647172,1.35,18.525,0.168701,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,11,4,0,1,0.99635,0.726773,0,30.008333,0.194784,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,5,4,1,1,0.335423,0.540897,3.733333,9.525,0.213651,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,11,5,0,1,0.737716,0.642842,0.233333,21.575001,0.2303,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,5,5,1,1,0.441935,0.580367,1.8,8.758333,0.182575,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,12,1,0,1,0.78066,0.653674,0,30.008333,0.219201,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,6,1,1,1,0.342528,0.498743,1.6,11.508333,0.199778,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,12,2,0,1,0.712204,0.621222,0,30.008333,0.233074,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,6,2,1,1,0.600294,0.633116,0.633333,21.275,0.248058,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,12,3,0,1,1.101095,0.754199,0,30.008333,0.150388,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,6,3,1,1,0.412912,0.525987,0.233333,6.541667,0.18313,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,12,4,0,1,0.843954,0.664747,0,30.008333,0.249723,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,6,4,1,1,0.457479,0.565684,1.7,17.858334,0.190344,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
4,12,5,0,1,0.657675,0.610359,0,30.008333,0.210322,0.3,0.7557124333,0.6448707,0.1411111,26.0705553333
4,6,5,1,1,0.603542,0.688537,2.35,25.225,0.18535,0.8666666667,0.5182045333,0.5989047333,2.0716666667,16.6449998667
5,1,1,0,0,0.595391,0.585429,0,30.008333,0.249723,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,7,1,1,0,0.500469,0.608437,1.616667,21.441668,0.285239,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,1,2,0,0,0.590306,0.604732,0.1,16.708334,0.298002,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,7,2,1,0,0.479912,0.586166,1.516667,17.508333,0.304107,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,1,3,0,0,0.712391,0.626832,0,30.008333,0.27525,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,7,3,1,0,0.447834,0.575673,1.85,23.108334,0.241953,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,1,4,0,0,0.72629,0.626093,0,30.008333,0.324084,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,7,4,1,0,0.480974,0.594366,2.3,12.408334,0.264151,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,1,5,0,0,0.693059,0.62093,0,30.008333,0.278024,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,7,5,1,0,0.418462,0.579734,3.566667,15.058333,0.311876,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,2,1,0,0,0.803145,0.645295,0,30.008333,0.254717,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,8,1,1,0,0.422355,0.566744,1.616667,13.625,0.271365,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,2,2,0,0,0.664251,0.606353,0,30.008333,0.27525,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,8,2,1,0,0.45862,0.572275,1.033333,11.475,0.309656,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,2,3,0,0,0.499668,0.571346,2.15,12.358334,0.310766,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,8,3,1,0,0.404145,0.531579,0.816667,7.475,0.282464,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,2,4,0,0,0.748175,0.624694,0,30.008333,0.280799,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,8,4,1,0,0.440731,0.548768,1.283333,14.058333,0.295782,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,2,5,0,0,0.556879,0.57782,0.3,18.575001,0.278579,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,8,5,1,0,0.316879,0.524736,6.45,8.441667,0.380133,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,3,1,0,0,0.740314,0.623879,0,30.008333,0.339623,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,9,1,1,0,0.349638,0.511646,3.916667,13.558333,0.304107,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,3,2,0,0,0.829242,0.644112,0,30.008333,0.22697,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,9,2,1,0,0.338438,0.51857,4.216667,9.591666,0.266371,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,3,3,0,0,0.58689,0.587013,0.866667,13.258333,0.318535,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,9,3,1,0,0.430704,0.552624,2.083333,20.125,0.250277,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,3,4,0,0,0.691037,0.620749,0,30.008333,0.295228,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,9,4,1,0,0.334077,0.502316,3.333333,9.141666,0.318535,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,3,5,0,0,0.529554,0.577044,0.883333,17.258333,0.31576,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,9,5,1,0,0.437606,0.571133,3.183333,12.408334,0.305216,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,4,1,0,0,0.704167,0.619736,0,30.008333,0.291898,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,10,1,1,0,0.477133,0.552322,1.45,15.141666,0.345727,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,4,2,0,0,0.536564,0.581985,0.316667,17.275,0.330189,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,10,2,1,0,0.216204,0.495344,12.233333,10.091666,0.31576,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,4,3,0,0,0.669035,0.606161,0,30.008333,0.262486,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,10,3,1,0,0.339767,0.527869,4.166667,8.825,0.304661,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,4,4,0,0,0.737883,0.621712,0,30.008333,0.265816,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,10,4,1,0,0.339507,0.51251,2.733333,9.191667,0.298002,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,4,5,0,0,0.745069,0.620858,0,30.008333,0.327414,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,10,5,1,0,0.317318,0.507224,4.733333,11.208333,0.383463,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,5,1,0,0,0.689627,0.619542,0.016667,18.841667,0.266926,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,11,1,1,0,0.252707,0.485199,7.133333,9.691667,0.355716,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,5,2,0,0,0.717566,0.625455,0,30.008333,0.238069,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,11,2,1,0,0.419155,0.555378,2.2,17.725,0.257492,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,5,3,0,0,0.601561,0.594687,0,30.008333,0.258047,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,11,3,1,0,0.473967,0.591412,1.9,12.158334,0.359046,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,5,4,0,0,0.65284,0.61452,0.266667,14.758333,0.260266,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,11,4,1,0,0.403626,0.561488,4.2,10.725,0.346837,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,5,5,0,0,0.488075,0.569726,1.45,8.408334,0.341842,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,11,5,1,0,0.422591,0.596565,6.8,17.108334,0.278579,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,6,1,0,0,0.578608,0.580794,0,30.008333,0.269145,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,12,1,1,0,0.351452,0.528631,2.9,10.925,0.321865,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,6,2,0,0,0.565124,0.578346,1.566667,13.491667,0.347947,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,12,2,1,0,0.323076,0.501438,3.233333,11.791667,0.318535,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,6,3,0,0,0.74664,0.628296,0,30.008333,0.286349,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,12,3,1,0,0.290739,0.495233,4.533333,7.275,0.365705,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,6,4,0,0,0.552969,0.584664,0.716667,21.875,0.298557,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,12,4,1,0,0.348864,0.527071,4.083333,10.258333,0.351276,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
5,6,5,0,0,0.588211,0.580753,0,30.008333,0.280244,0.3666666667,0.6513510333,0.6056518667,0.2877778333,24.7655554333
5,12,5,1,0,0.256022,0.485447,6.383333,9.391666,0.31465,1,0.3830990667,0.5422632667,3.5822221667,12.6977778
6,1,1,0,0,1.510636,0.912468,0,30.008333,0.200333,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,7,1,1,0,1.31106,0.852917,0,30.008333,0.096559,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,1,2,0,0,0.755867,0.668995,0.066667,22.275,0.245283,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,7,2,1,0,0.697612,0.653783,0,30.008333,0.150388,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,1,3,0,0,0.953186,0.709994,0.216667,14.491667,0.259711,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,7,3,1,0,0.98153,0.759628,0,30.008333,0.067703,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,1,4,0,0,1.347831,0.845453,0,30.008333,0.204772,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,7,4,1,0,0.494994,0.584759,2.666667,13.808333,0.164817,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,1,5,0,0,0.615897,0.598804,0,30.008333,0.280799,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,7,5,1,0,0.696193,0.625673,0,30.008333,0.117647,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,2,1,0,0,0.77817,0.662584,0,30.008333,0.285794,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,8,1,1,0,0.693203,0.649486,1.35,26.258333,0.168147,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,2,2,0,0,0.750431,0.64953,0,30.008333,0.274695,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,8,2,1,0,0.893435,0.740057,0,30.008333,0.126526,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,2,3,0,0,0.682345,0.620003,0,30.008333,0.275805,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,8,3,1,0,0.848303,0.713063,0,30.008333,0.134295,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,2,4,0,0,0.895532,0.693368,0,30.008333,0.280799,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,8,4,1,0,0.765138,0.689392,0.85,23.258333,0.154273,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,2,5,0,0,0.637232,0.601442,0.5,5.891667,0.254162,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,8,5,1,0,0.803518,0.711367,1.383333,23.608334,0.150388,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,3,1,0,0,0.692565,0.617038,0,30.008333,0.262486,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,9,1,1,0,0.84145,0.730835,0,30.008333,0.131521,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,3,2,0,0,1.099032,0.751305,0,30.008333,0.232519,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,9,2,1,0,0.973136,0.740611,0,30.008333,0.127636,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,3,3,0,0,0.758728,0.64293,0,30.008333,0.252497,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,9,3,1,0,0.73733,0.686942,0.066667,24.158333,0.156493,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,3,4,0,0,0.748043,0.632578,0,30.008333,0.266371,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,9,4,1,0,1.092889,0.78484,0,30.008333,0.116537,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,3,5,0,0,0.631219,0.589704,0.183333,13.991667,0.277469,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,9,5,1,0,0.782217,0.670404,0.033333,25.191668,0.13818,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,4,1,0,0,0.758221,0.643465,0.416667,6.025,0.275805,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,10,1,1,0,0.934336,0.731303,0.3,28.608334,0.152608,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,4,2,0,0,0.817324,0.673244,0.7,13.225,0.254162,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,10,2,1,0,1.432927,0.870027,0,30.008333,0.077137,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,4,3,0,0,0.807665,0.647331,0,30.008333,0.251387,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,10,3,1,0,0.724937,0.679269,0.783333,20.275,0.157603,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,4,4,0,0,0.845866,0.664841,0,30.008333,0.255827,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,10,4,1,0,0.704475,0.677446,1.1,19.825001,0.17758,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,4,5,0,0,0.899442,0.701551,0,30.008333,0.224195,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,10,5,1,0,0.780086,0.683723,0.916667,21.391666,0.130411,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,5,1,0,0,0.670011,0.62644,0,30.008333,0.285794,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,11,1,1,0,0.865256,0.71576,0,30.008333,0.132075,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,5,2,0,0,0.804041,0.669505,0,30.008333,0.268036,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,11,2,1,0,0.813203,0.731151,1.116667,26.575001,0.174806,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,5,3,0,0,0.900041,0.680691,0.066667,8.741667,0.288013,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,11,3,1,0,1.063447,0.780475,0,30.008333,0.128191,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,5,4,0,0,0.571267,0.572606,0.566667,7.058333,0.277469,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,11,4,1,0,1.044021,0.753423,0,30.008333,0.132075,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,5,5,0,0,0.521928,0.558381,0.033333,20.108334,0.265816,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,11,5,1,0,0.795076,0.702984,2.15,25.208334,0.170921,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,6,1,0,0,0.853167,0.667372,0,30.008333,0.236404,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,12,1,1,0,1.132357,0.79742,0,30.008333,0.123196,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,6,2,0,0,0.767231,0.667139,0.233333,5.258333,0.286349,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,12,2,1,0,0.960832,0.743354,0,30.008333,0.131521,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,6,3,0,0,0.741703,0.632556,0,30.008333,0.229745,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,12,3,1,0,0.880428,0.732859,1.133333,28.891666,0.128746,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,6,4,0,0,1.026486,0.744508,0,30.008333,0.250277,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,12,4,1,0,1.099239,0.776838,0,30.008333,0.118757,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
6,6,5,0,0,0.604632,0.593071,0,30.008333,0.27525,0.3333333333,0.8148579667,0.6646299,0.0994444667,23.9077776
6,12,5,1,0,0.91654,0.7341,0.116667,27.725,0.118202,0.4666666667,0.8919722667,0.7234629667,0.4655555667,27.1638888
7,1,1,0,0,1.355686,0.82678,0,30.008333,0.194229,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,7,1,1,0,0.768621,0.709429,0.466667,19.141666,0.188124,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,1,2,0,0,1.412896,0.85455,0,30.008333,0.188679,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,7,2,1,0,0.522526,0.62202,2.616667,12.508333,0.190899,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,1,3,0,0,1.467253,0.89366,0,30.008333,0.264706,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,7,3,1,0,0.544895,0.590239,0.716667,15.258333,0.163152,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,1,4,0,0,1.275289,0.815636,0,30.008333,0.286349,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,7,4,1,0,0.41313,0.531705,0.283333,11.125,0.155938,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,1,5,0,0,1.424948,0.873422,0,30.008333,0.336848,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,7,5,1,0,0.522252,0.608305,0.8,12.991667,0.149279,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,2,1,0,0,1.40304,0.86213,0,30.008333,0.260821,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,8,1,1,0,0.404177,0.541444,2.216667,12.258333,0.199778,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,2,2,0,0,1.389398,0.846203,0,30.008333,0.301332,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,8,2,1,0,0.418319,0.560107,1.783333,10.841666,0.1798,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,2,3,0,0,1.359153,0.834388,0,30.008333,0.307991,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,8,3,1,0,0.361165,0.515537,2.4,7.758333,0.190899,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,2,4,0,0,0.794491,0.661807,0,30.008333,0.356271,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,8,4,1,0,0.481953,0.568393,1.683333,16.741667,0.170921,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,2,5,0,0,0.759721,0.658214,0.616667,22.241667,0.318535,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,8,5,1,0,0.409753,0.536389,1.566667,16.958334,0.196448,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,3,1,0,0,0.624679,0.584548,0.316667,17.725,0.270255,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,9,1,1,0,0.323207,0.507037,4.4,8.541667,0.222531,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,3,2,0,0,0.812453,0.653539,0.15,6.408333,0.287458,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,9,2,1,0,0.561068,0.621341,1.183333,26.174999,0.200333,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,3,3,0,0,0.764242,0.663096,0.9,11.675,0.346837,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,9,3,1,0,0.394986,0.521698,2.35,10.341666,0.194229,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,3,4,0,0,1.056669,0.705085,0,30.008333,0.158158,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,9,4,1,0,0.30893,0.503298,4.283333,9.958333,0.189234,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,3,5,0,0,0.844929,0.64524,0.016667,26.858334,0.2303,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,9,5,1,0,0.281404,0.492858,5.566667,11.041667,0.211987,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,4,1,0,0,0.860967,0.683636,0,30.008333,0.305216,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,10,1,1,0,0.484557,0.573161,1.683333,10.708333,0.159822,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,4,2,0,0,0.856579,0.655194,0,30.008333,0.262486,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,10,2,1,0,0.44785,0.540922,0.433333,12.308333,0.171476,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,4,3,0,0,0.784479,0.651084,0.05,5.441667,0.361265,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,10,3,1,0,0.391506,0.535208,2.85,14.391666,0.18424,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,4,4,0,0,0.576459,0.581651,0,30.008333,0.336848,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,10,4,1,0,0.38912,0.527444,0.916667,21.591667,0.197003,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,4,5,0,0,0.824955,0.660219,0,30.008333,0.257492,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,10,5,1,0,0.431248,0.53697,0.416667,24.674999,0.178135,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,5,1,0,0,0.905267,0.688348,0.416667,13.108334,0.334073,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,11,1,1,0,0.369889,0.526178,3.416667,14.691667,0.204772,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,5,2,0,0,0.577263,0.580461,0.75,8.458333,0.341842,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,11,2,1,0,0.379491,0.525671,1.833333,14.791667,0.18313,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,5,3,0,0,0.830054,0.650677,0,30.008333,0.285239,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,11,3,1,0,0.552381,0.605372,0.316667,12.441667,0.208657,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,5,4,0,0,0.588446,0.575312,0,30.008333,0.308546,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,11,4,1,0,0.44074,0.536255,0.866667,27.025,0.146504,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,5,5,0,0,0.547385,0.5607,0.016667,12.775,0.302997,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,11,5,1,0,0.82314,0.73088,0.516667,20.125,0.128746,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,6,1,0,0,0.819318,0.662616,0,30.008333,0.311876,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
7,12,1,1,0,0.765103,0.683512,0.216667,29.758333,0.151498,1,0.4678149667,0.5674582333,1.7688889333,15.6072221333
7,6,2,0,0,0.655658,0.585313,0.183333,8.758333,0.312986,0.4,0.9174395667,0.6905204667,0.1472222667,23.6016664667
